family,F,M
impersonal_pronouns,0.13663448015305185,-0.013006955024911681
quantifiers,0.07535121225523701,0.010775167969285612
adverbs,0.04708939734762303,0.030701457790900267
articles,0.012405600198612133,0.04967073488998621
negations,0.03864901867997843,0.015295430386606851
personal_pronouns,0.019212822569853887,0.007315775692730108
prepositions,0.005623492462653168,0.0025510267660369124
conjunctions,-0.014106872114310085,0.016624461157790774
auxiliary_verbs,-0.00752782564838656,-0.009763848160132985
