family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
impersonal_pronouns,-0.016116969987215582,0.016116969987215582,0.7966016991504248
quantifiers,-0.030086922896661112,0.030086922896661112,0.6786606696651675
adverbs,0.018982701125766995,-0.018982701125766995,0.7326336831584208
articles,-0.033926095912465606,0.033926095912465606,0.47426286856571714
negations,-0.11827611464711568,0.11827611464711568,0.1024487756121939
personal_pronouns,0.010838541293063286,-0.010838541293063286,0.6966516741629185
prepositions,0.017964618149966912,-0.017964618149966912,0.6251874062968515
conjunctions,-0.047134330527018806,0.047134330527018806,0.3868065967016492
auxiliary_verbs,0.04551625295814812,-0.04551625295814812,0.06096951524237881
