family,F,M
impersonal_pronouns,0.0638648705165733,0.07998184050378888
quantifiers,0.030955003404201265,0.06104192630086239
adverbs,0.04682677183135368,0.02784407070558669
articles,0.013874777261331864,0.04780087317379746
negations,-0.03589293023606749,0.08238318441104817
personal_pronouns,0.01873832006665436,0.00789977877359107
prepositions,0.012647437019445127,-0.005317181130521786
conjunctions,-0.021046601722159986,0.026087728804858823
auxiliary_verbs,0.01274414931032578,-0.03277210364782234
