family,F,M
quantifiers,0.23011642411642405,0.0279720279720279
negations,0.029838298453541492,0.053453364200544654
articles,0.04315205040287141,0.022722023307040505
impersonal_pronouns,0.024233405870590096,0.02581135570789646
adverbs,0.008008582076359044,0.0038124240676993457
conjunctions,0.014715637123521032,-0.010460198714173316
auxiliary_verbs,-0.0038061958880180775,0.007869394451963267
personal_pronouns,-0.0003335159290343057,0.0028121811721539603
prepositions,-0.003891093623692191,-0.006893219926991533
