family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
quantifiers,0.20214439614439617,-0.20214439614439617,0.49525237381309345
negations,-0.023615065747003165,0.023615065747003165,0.6296851574212894
articles,0.020430027095830902,-0.020430027095830902,0.44577711144427784
impersonal_pronouns,-0.0015779498373063687,0.0015779498373063687,0.9295352323838081
adverbs,0.0041961580086597,-0.0041961580086597,0.776111944027986
conjunctions,0.025175835837694345,-0.025175835837694345,0.20839580209895053
auxiliary_verbs,-0.011675590339981343,0.011675590339981343,0.062468765617191405
personal_pronouns,-0.003145697101188266,0.003145697101188266,0.4777611194402799
prepositions,0.0030021263032993396,-0.0030021263032993396,0.8650674662668666
