family,Adjacent,Nonadjacent,Randomized
adverbs,0.00608247676090869,-0.0010022095959595948,0.00021025413267148214
articles,0.03383309067494854,-0.015682118807118794,0.017014952965449155
auxiliary_verbs,0.0018598994240316927,-0.0006572695597085803,0.00018699042413023088
conjunctions,0.003925993193080597,0.021014223871366734,0.022392994970865828
impersonal_pronouns,0.024946028377760714,0.00939239332096475,0.015346762265671457
negations,0.037901979440323065,0.03827160493827161,0.04504110462938897
personal_pronouns,0.0011930723700717646,-0.003004535147392288,-1.9139412804202965e-05
prepositions,-0.005276690379061117,-0.009111855886049437,-0.002246639483031836
quantifiers,0.19642569142569136,0.0833333333333333,0.074703272791508
