family,F,M
impersonal_pronouns,0.01581683521812476,0.042345352343115567
adverbs,0.0024912273982075415,0.02085772188074324
negations,0.01098519573975017,0.012360080879458205
auxiliary_verbs,-0.001300201813827658,0.016629180138975023
conjunctions,0.006932441261526591,0.007433510089655874
articles,-0.010674404878725445,0.021400494913373567
prepositions,-0.007932491861283022,0.00494286683441623
personal_pronouns,-0.016466691109695297,0.010615542540077301
quantifiers,-0.0033934559881235045,-0.003006611629300139
