family,F,M
quantifiers,0.02395532508162062,0.09686661689989863
articles,0.04663877803300656,0.0506190835933307
impersonal_pronouns,0.035685950904574174,0.04539247022459586
conjunctions,0.03495695060342863,0.03175110431968875
auxiliary_verbs,0.028881222460660792,0.02690401723481544
personal_pronouns,0.011417591531752466,0.031450647082395936
adverbs,-0.005641744017246552,0.03108318561175302
prepositions,0.004239310382918088,0.002495573455325767
negations,0.006887554482741872,-0.043307676232340823
