family,Adjacent,Nonadjacent,Randomized
adverbs,0.01294741399444109,-0.04265604856418319,0.015504624316193642
articles,0.053018464135603446,-0.021659212526194148,-0.022559161252242037
auxiliary_verbs,0.02685730839506465,-0.0012933983430877835,0.004687645080770056
conjunctions,0.020564509060425652,-0.022224967727662054,-0.010237307904130672
impersonal_pronouns,0.03155891060803904,0.017307351871331738,0.015128714631404812
negations,0.002250881394364243,0.08653782476246243,0.03002990155194934
personal_pronouns,0.018210343051769738,-0.0034793214606879106,0.02175368905695093
prepositions,0.0011370552803780997,-0.007287874306507848,0.0016143139270100664
quantifiers,0.04487189146513605,0.042203513691808,-0.035056962659205736
