family,major,intermediate,minor
quantifiers,0.020882915973445996,0.06045229322546254,0.17777777777777778
articles,0.04690203017073519,0.06405809945789702,0.0111111111111111
adverbs,0.016657556115229833,0.025636709781446602,0.025
personal_pronouns,0.019519264656437007,0.011934386216059238,0.016666666666666666
auxiliary_verbs,0.019668792117212616,0.0013247801456303379,0.0074074074074074
impersonal_pronouns,0.051587350960243944,-0.034941388906172176,0.005442176870748332
conjunctions,0.0070901829545123715,0.08884946741854635,-0.08333333333333333
prepositions,0.006535562305355892,0.02204541482715756,-0.09523809523809523
negations,0.03179243390121362,-0.02052992879651917,-0.125
