family,F,M
articles,0.048305909862300024,0.04491747734289247
impersonal_pronouns,0.009183514269422566,0.06038811883340083
quantifiers,0.07475544932695612,-0.017170530930420855
adverbs,0.013986760164898434,0.02689947975046911
auxiliary_verbs,0.002397543665690122,0.0328236121188312
personal_pronouns,0.01714732635186102,0.017436944229292747
conjunctions,0.020600656363935606,0.006908218931805372
negations,0.02169389671583446,-0.0008278264276716358
prepositions,-0.003193891291774842,0.003302345764553981
