family,Adjacent,Nonadjacent,Randomized
adverbs,0.0035165937073505923,-0.021356421356421355,-0.002283456035146948
articles,0.007998035313910353,-0.05371315192743764,0.012419729920671283
auxiliary_verbs,0.007791796615560358,-0.024891774891774885,-0.002861962154813479
conjunctions,0.009557738707892238,-0.02129629629629629,0.003538933305028876
impersonal_pronouns,0.024836962727553615,0.008956916099773246,-0.01817068018631214
negations,0.015345275550098013,-0.009259259259259266,-0.000838122157363862
personal_pronouns,0.005547933761353747,0.0059233449477351955,-0.000360328146085789
prepositions,0.004587960330153226,0.001092861386979041,-0.008271477495836782
quantifiers,-0.013159908317944601,-0.0023809523809523773,0.018602340335700504
