family,F,M
impersonal_pronouns,0.0353340209981334,0.018245786604166304
articles,0.03457364602413776,-0.008206605363057578
negations,-0.0055761660646718005,0.03154252067121013
auxiliary_verbs,0.026229434683125923,-0.005198357477497201
personal_pronouns,0.007850477138891048,0.004012904842995545
conjunctions,-0.014666684928536764,0.025895140695251333
prepositions,0.003707107910440786,0.005188541525411709
adverbs,-0.01813883517267935,0.01680515233827806
quantifiers,-0.055117158761359364,0.013213220532201822
