family,major,intermediate,minor
impersonal_pronouns,0.01952928557443516,0.01656778810479001,0.125
articles,0.014829380518696207,-0.026194409603789902,0.08333333333333333
auxiliary_verbs,0.0058394132445115715,0.005669433612982005,0.05555555555555556
prepositions,0.004887687007340384,-0.00997284393868833,0.0625
negations,0.00760152559247974,0.04036354464394166,0.0
conjunctions,0.015971808500678003,-0.01723951254311786,0.04166666666666665
personal_pronouns,0.012143946372514649,-0.015324364041032346,0.0
quantifiers,-0.009961594128323393,-0.02475124820037972,0.0
adverbs,0.017121992767066357,-0.03508005691185416,-0.04166666666666667
