a_category,b_category,mean_weight,count
intermediate,major,-0.011157591126089137,14
major,intermediate,0.005127060748878593,13
major,major,0.013982419129593776,36
major,minor,0.0210526315789473,1
minor,intermediate,0.0781249999999999,1
minor,major,0.0,1
