family,major,intermediate,minor
quantifiers,0.09177163910432924,0.169451871657754,0.0
negations,0.07634465464935901,0.06172232050715022,0.04166666666666665
articles,0.017221629476375427,0.052929395373614435,0.0
impersonal_pronouns,0.04089359929637104,0.022502135323826496,0.0
conjunctions,0.020183200331528324,0.042558334723649116,-0.020833333333333325
prepositions,0.025752296985113346,0.01661055687872298,-0.020833333333333325
adverbs,-0.0027274786435843024,0.03928747256478348,-0.020833333333333325
auxiliary_verbs,0.0018777140279186545,0.0023836318312645535,0.0
personal_pronouns,-0.0011315437661222113,0.0006769374416433248,0.0
