family,major,intermediate,minor
quantifiers,0.03438755890529131,0.11111853832442065,0.4666666666666667
negations,0.024251596274510435,0.13741242961831196,0.06333333333333332
conjunctions,0.03146842608642787,0.013293171618598556,0.09666666666666665
prepositions,0.012054926734554154,0.013507507380056401,0.09666666666666668
impersonal_pronouns,0.02948273183800038,0.02754353969751894,0.05333333333333332
adverbs,0.024858818310936878,0.004568925825610318,0.04666666666666668
articles,0.044525580592525746,0.02739733203887615,0.0
auxiliary_verbs,0.002915427566714118,0.0015637159618007838,0.0
personal_pronouns,0.0008211408744845879,-0.0009664434879642878,0.0
