family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
quantifiers,-0.15044556157701713,0.15044556157701713,0.11094452773613193
negations,0.06388606327688853,-0.06388606327688853,0.17841079460269865
articles,0.007238131651152946,-0.007238131651152946,0.775112443778111
impersonal_pronouns,-0.0117185359446942,0.0117185359446942,0.5477261369315343
conjunctions,-0.025392131147847975,0.025392131147847975,0.23888055972013994
prepositions,0.0010519148826932112,-0.0010519148826932112,0.9565217391304348
adverbs,-0.00958557830287112,0.00958557830287112,0.6216891554222889
auxiliary_verbs,0.0015035753431888376,-0.0015035753431888376,0.6846576711644178
personal_pronouns,0.0029876579889727578,-0.0029876579889727578,0.03648175912043978
