a_speaker,b_speaker,w_ab,w_ba
Nance,Mr. Brownlow,0.0309278350515463,0.0254545454545454
Nance,Oliver Twist,0.0392156862745098,-0.038095238095238
Nance,Rose Maylie,-0.0265066266566641,0.0188577586206896
Noah Claypole,Fagin,0.0450611347712598,-0.0212174940898345
Noah Claypole,Mr. Bumble,-0.075,-1.2335811384723961e-17
Noah Claypole,Mrs. Bolter,-0.0333611342785654,-0.0658631080499354
Noah Claypole,Oliver Twist,-0.0394736842105263,0.0362068965517241
Oliver Twist,Charley Bates,0.0,0.0
Oliver Twist,Dick,0.0,0.0
Oliver Twist,Fagin,-0.007554945054945,-0.0125448028673835
Oliver Twist,Harry Maylie,0.0395061728395061,-0.0116959064327485
Oliver Twist,Mr. Brownlow,-0.0205627705627705,0.0031612223393045
Oliver Twist,Mr. Bumble,-0.0833333333333333,0.0
Oliver Twist,Mr. Losberne,0.0694980694980695,-0.0349854227405247
Oliver Twist,Mrs. Bedwin,0.0204918032786885,0.0032467532467532
Oliver Twist,Mrs. Maylie,0.0764705882352941,-0.031578947368421
Oliver Twist,Nance,-0.038095238095238,0.0392156862745098
Oliver Twist,Noah Claypole,0.0362068965517241,-0.0394736842105263
Oliver Twist,Rose Maylie,0.0463320463320463,0.073170731707317
Oliver Twist,The Artful Dodger,-0.0792682926829268,-0.0714285714285714
Oliver Twist,The Doctor,0.0,-7.569702440626067e-18
Rose Maylie,Harry Maylie,0.0322222222222222,0.0653181626632954
Rose Maylie,Mr. Brownlow,-0.0799999999999999,-1.8503717077085938e-17
Rose Maylie,Mr. Losberne,-0.0527272727272727,-0.0796221322537112
Rose Maylie,Mrs. Maylie,-0.0344827586206896,-0.0119047619047619
Rose Maylie,Nance,0.0188577586206896,-0.0265066266566641
Rose Maylie,Oliver Twist,0.073170731707317,0.0463320463320463
The Artful Dodger,Charley Bates,-0.0151815181518151,0.0340236686390532
The Artful Dodger,Fagin,-0.1217948717948718,-0.0144927536231884
The Artful Dodger,Oliver Twist,-0.0714285714285714,-0.0792682926829268
The Artful Dodger,The Jailer At The Dodger's Trial,0.0,0.0476190476190476
The Book-stall Keeper,Mr. Fang,0.1428571428571428,-0.096
The Doctor,Oliver Twist,-7.569702440626067e-18,0.0
The Driver,Bill Sikes,0.0299999999999999,0.0
The Hump-backed Man,Mr. Losberne,0.0045454545454545,0.0
The Jailer At The Dodger's Trial,The Artful Dodger,0.0476190476190476,0.0
The Labouring Man,Bill Sikes,0.0,0.0
The Landlord Of The Cripples,Fagin,0.0757575757575757,0.1499999999999999
The Officer,Mr. Fang,-0.0444444444444444,0.0833333333333333
The Parish Apothecary's Apprentice,Mrs. Corney,0.0,0.0
The Tinker,Mr. Giles,0.0,0.0
Toby Crackit,Bill Sikes,-0.0645438898450946,-0.0405982905982906
Toby Crackit,Fagin,0.0,0.0111111111111111
Toby Crackit,Kags,0.0916666666666666,0.0
Toby Crackit,Mr. Chitling,0.0,-0.0307692307692307
