family,F,M
articles,0.053339644593181655,0.04987064708640676
impersonal_pronouns,0.046735447871047046,0.03074247256294466
negations,0.015213746721952704,0.029426823069746352
prepositions,0.03430731762358458,-0.002895072466851387
conjunctions,0.04876802898242049,-0.018471394443011786
personal_pronouns,0.014021462743347151,0.00017386581079390526
auxiliary_verbs,-0.008916170674608866,0.008218093778115755
adverbs,-0.003888514298552659,-0.012605474543599686
quantifiers,-0.05647846446570334,0.029725811237394248
