family,Adjacent,Nonadjacent,Randomized
adverbs,-0.019006716968456554,0.017451665981077752,-0.004966629052005739
articles,0.04142749535141943,0.05665671776782887,-0.00520773216109955
auxiliary_verbs,0.008276536184665244,0.007226265797694361,-0.00285481687533888
conjunctions,-0.011166930939307049,0.04150054925916993,0.01576316867018621
impersonal_pronouns,0.030181667842988442,0.048864509975621084,0.06092656192009002
negations,0.007540160042770469,0.03533206559522349,0.03652518586283465
personal_pronouns,0.012790528996059421,0.016436341436341442,0.01013985979498968
prepositions,0.013016509866477708,-0.004481391624248764,-0.013111491215921135
quantifiers,0.004648519405607981,0.014569072902406234,0.011781628907643317
