family,major,intermediate,minor
impersonal_pronouns,0.03464854747260396,0.00738694636236527,0.21249999999999997
articles,0.07526320388441733,0.007921074314266271,0.16249999999999998
negations,0.03253896274552754,0.018992812611941065,0.0
personal_pronouns,0.014952283520958178,-0.010112800557238906,0.03148148148148148
prepositions,0.03791701138634496,-0.00872532741362522,-0.0023809523809523864
auxiliary_verbs,0.0012450604569597835,-0.006227802541344925,0.029166666666666674
conjunctions,0.0495314924639068,-0.03252384014293729,-0.01333333333333334
quantifiers,-0.01496489932257417,0.020177437392495313,-0.08333333333333333
adverbs,-0.0003997046053341125,0.010712202041078664,-0.10476190476190474
