family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
articles,-0.019572946412704906,0.019572946412704906,0.6731634182908546
quantifiers,0.07812965024103986,-0.07812965024103986,0.20339830084957522
prepositions,0.023883849389368172,-0.023883849389368172,0.3773113443278361
impersonal_pronouns,0.02898653704367581,-0.02898653704367581,0.5142428785607196
personal_pronouns,-0.004213283541461671,0.004213283541461671,0.8105947026486756
auxiliary_verbs,0.0034242175335637906,-0.0034242175335637906,0.9315342328835582
negations,0.030762162058027124,-0.030762162058027124,0.6561719140429785
adverbs,-0.08258142597474424,0.08258142597474424,0.05747126436781609
conjunctions,0.015981926971204142,-0.015981926971204142,0.7551224387806097
