family,F,M
articles,0.041011737199707854,0.06058468361241275
quantifiers,0.07155193185681993,-0.006577718384219935
prepositions,0.034264864554948024,0.010381015165579852
impersonal_pronouns,0.0335236358135919,0.0045370987699161
personal_pronouns,0.010983624873432582,0.015196908414894253
auxiliary_verbs,0.014067342927274004,0.010643125393710214
negations,0.025737987051351097,-0.005024175006676012
adverbs,-0.05759207394978852,0.024989352024955728
conjunctions,-0.01186119291783937,-0.027843119889043515
