family,Adjacent,Nonadjacent,Randomized
adverbs,0.016680898683978304,-0.003875968992248056,-0.008088033849843421
articles,0.026987106014034635,0.01314886314886315,-0.009965336785090073
auxiliary_verbs,0.0010013996568667169,-0.002457264957264956,9.778519903539153e-05
conjunctions,0.005063092128736936,0.008900226757369617,0.013475091948745264
impersonal_pronouns,0.022356159738880804,0.012235449735449735,0.009200960510460413
negations,0.02779290455188243,0.0014285714285714284,0.01780338217947364
personal_pronouns,0.00011486798794506978,0.0,-0.0006458672607419869
prepositions,0.008396501934805919,0.008222222222222225,0.00478598723330893
quantifiers,0.02761769026425966,0.01247519841269842,-0.01971174950557988
