family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
negations,0.04742861152178976,-0.04742861152178976,0.12993503248375812
quantifiers,-0.012964194541024966,0.012964194541024966,0.6381809095452274
articles,-0.01577577732998969,0.01577577732998969,0.5017491254372813
impersonal_pronouns,-0.052413684483326034,0.052413684483326034,0.02448775612193903
adverbs,-0.006478003156953115,0.006478003156953115,0.7066466766616691
prepositions,-0.009096712986038856,0.009096712986038856,0.5582208895552224
conjunctions,-0.02293711449846746,0.02293711449846746,0.22938530734632684
auxiliary_verbs,0.003215101860707186,-0.003215101860707186,0.3778110944527736
personal_pronouns,0.0036441559366930335,-0.0036441559366930335,0.033483258370814596
