a_speaker,b_speaker,w_ab,w_ba
Anny,Martha,0.0,0.0357142857142857
Barney,Bill Sikes,0.0833333333333333,0.0
Barney,Fagin,0.0666666666666666,0.0
Bill Sikes,Barney,0.0,0.0833333333333333
Bill Sikes,Charley Bates,-0.1228070175438596,0.0555555555555555
Bill Sikes,Fagin,-0.0007407015501825,0.0573686018550326
Bill Sikes,Nance,-0.0055432372505543,0.004079254079254
Bill Sikes,Oliver Twist,-0.025,0.0
Bill Sikes,The Artful Dodger,0.0555555555555555,0.1
Bill Sikes,The Driver,0.0666666666666666,-1.3877787807814457e-17
Bill Sikes,The Labouring Man,0.0909090909090909,-0.0277777777777777
Bill Sikes,Toby Crackit,0.0664335664335664,0.0178571428571428
Bitzer,Mrs. Sparsit,-0.0314449064449064,-0.0205353868720205
Bitzer,Thomas Gradgrind,0.0274725274725274,0.0805860805860806
Cecilia Jupe,Josiah Bounderby,0.0833333333333333,0.1055555555555555
Cecilia Jupe,Louisa Bounderby,-0.019047619047619,-0.0186649099692578
Cecilia Jupe,Mr. James Harthouse,0.0095588235294117,-0.0009157509157509
Cecilia Jupe,Mr. Sleary,0.0,-0.04
Cecilia Jupe,Rachel Gradgrind,-0.034037558685446,-0.0184331797235023
Cecilia Jupe,Thomas Gradgrind,0.0004638218923933,-0.0307377049180327
Cecilia Jupe,Young Thomas,0.0,0.0
Charley Bates,Bill Sikes,0.0555555555555555,-0.1228070175438596
Charley Bates,Fagin,0.0115440115440115,-0.0673202614379084
Charley Bates,Oliver Twist,0.0833333333333333,0.0476190476190476
Charley Bates,The Artful Dodger,0.0508474576271186,0.0858505564387917
Dick,Mr. Bumble,0.0,-3.027880976250427e-17
Dick,Oliver Twist,0.037037037037037,7.930164461608259e-18
Fagin,Barney,0.0,0.0666666666666666
Fagin,Bill Sikes,0.0573686018550326,-0.0007407015501825
Fagin,Charley Bates,-0.0673202614379084,0.0115440115440115
Fagin,Monks,-0.0290196078431372,-0.027596223674655
Fagin,Mr. Chitling,0.0699999999999999,-0.0236486486486486
Fagin,Mr. Lively,-0.0833333333333333,6.5307236742656274e-18
Fagin,Nance,0.0112820512820512,-0.0797803617571059
Fagin,Noah Claypole,0.0067920585161964,0.0508989952406134
Fagin,Oliver Twist,-0.0079365079365079,-0.0159883720930232
Fagin,The Artful Dodger,0.0040322580645161,-0.0163043478260869
Fagin,The Landlord Of The Cripples,-0.1666666666666666,0.1651785714285714
Fagin,The Turnkey,-0.1354166666666666,-0.0555555555555555
Fagin,Toby Crackit,0.0909090909090909,-0.0142857142857143
Harry Maylie,Mr. Losberne,0.0625,-0.0241935483870967
Harry Maylie,Mrs. Maylie,0.0394957983193277,-0.0271493212669683
Harry Maylie,Oliver Twist,-0.0472222222222221,-0.0151515151515151
Harry Maylie,Rose Maylie,-0.0219198790627361,-0.0023809523809524
Jane,Louisa Bounderby,0.0909090909090909,0.0285714285714285
Joe,Nance,0.075,0.0
Josiah Bounderby,Cecilia Jupe,0.1055555555555555,0.0833333333333333
Josiah Bounderby,Louisa Bounderby,0.0465686274509803,0.0766550522648083
Josiah Bounderby,Mr. E. W. B. Childers,0.0181818181818181,-0.0208333333333333
Josiah Bounderby,Mr. James Harthouse,0.0560109289617486,0.0115718418514947
Josiah Bounderby,Mrs. Sparsit,0.0268361581920904,0.0204189714016711
Josiah Bounderby,Rachel Gradgrind,0.0208333333333333,0.0205128205128205
Josiah Bounderby,Stephen Blackpool,-0.0458656330749354,0.0541003252867659
Josiah Bounderby,The Old Woman,0.0,0.0
Josiah Bounderby,Thomas Gradgrind,-0.0415441896923378,0.0102751358695652
Josiah Bounderby,Young Thomas,-0.021505376344086,0.0
Kags,Mr. Chitling,-0.0441176470588235,0.0
Kags,Toby Crackit,6.5307236742656274e-18,0.0208333333333333
Louisa Bounderby,Cecilia Jupe,-0.0186649099692578,-0.019047619047619
Louisa Bounderby,Jane,0.0285714285714285,0.0909090909090909
Louisa Bounderby,Josiah Bounderby,0.0766550522648083,0.0465686274509803
Louisa Bounderby,Mr. James Harthouse,0.0426093514328808,0.0429936305732484
Louisa Bounderby,Mrs. Gradgrind,0.0359477124183006,-0.0105263157894736
Louisa Bounderby,Rachel Gradgrind,5.551115123125783e-18,-0.0859538784067086
Louisa Bounderby,Stephen Blackpool,0.0,-0.0133333333333333
Louisa Bounderby,Thomas Gradgrind,-0.0359075617961094,-0.0636150921322023
Louisa Bounderby,Young Thomas,0.0102311481621826,-0.0331429851080506
Martha,Anny,0.0357142857142857,0.0
Master Kidderminster,Mr. E. W. B. Childers,0.0875,0.0
Monks,Fagin,-0.027596223674655,-0.0290196078431372
Monks,Mr. Brownlow,-0.0451574569221628,0.0116731517509727
Monks,Mr. Bumble,0.0836397058823529,0.0100603621730382
Monks,Mrs. Corney,0.0047244094488188,-0.0522546419098143
Monks,Oliver Twist,0.0,0.0
Mr. Blathers,Mr. Duff,-0.0308880308880308,0.0
Mr. Blathers,Mr. Giles,-0.0625,0.0799999999999999
Mr. Blathers,Mr. Losberne,-0.0307486631016042,3.364312195833808e-18
Mr. Brittles,Mr. Giles,0.0129310344827586,0.0606060606060606
Mr. Brittles,Mr. Losberne,0.0999999999999999,-0.1090909090909091
Mr. Brownlow,Monks,0.0116731517509727,-0.0451574569221628
Mr. Brownlow,Mr. Bumble,0.0625,-0.0297619047619047
Mr. Brownlow,Mr. Fang,-0.0342105263157894,-0.016260162601626
Mr. Brownlow,Mr. Grimwig,0.0636777128005198,0.0282965478211658
Mr. Brownlow,Mr. Losberne,-0.0354166666666666,-0.0485207100591716
Mr. Brownlow,Mrs. Bedwin,0.0552995391705069,-0.0080645161290322
Mr. Brownlow,Mrs. Corney,0.0256410256410256,0.0
Mr. Brownlow,Nance,-0.0288713910761154,0.0030737704918032
Mr. Brownlow,Oliver Twist,0.0328205128205128,0.0516717325227963
Mr. Brownlow,Rose Maylie,0.0238095238095238,-0.0408163265306122
Mr. Brownlow,The Turnkey,0.0,0.0833333333333333
Mr. Bumble,Dick,-3.027880976250427e-17,0.0
Mr. Bumble,Monks,0.0100603621730382,0.0836397058823529
Mr. Bumble,Mr. Brownlow,-0.0297619047619047,0.0625
Mr. Bumble,Mr. Grimwig,-0.111111111111111,0.0
Mr. Bumble,Mr. Sowerberry,-0.0199222546161321,0.0668953687821612
Mr. Bumble,Mrs. Corney,0.0043513111187449,0.0337248322147651
Mr. Bumble,Mrs. Mann,-0.0170940170940171,-0.0733775811209439
Mr. Bumble,Mrs. Sowerberry,0.0784313725490196,-0.125
Mr. Bumble,Noah Claypole,0.0625,0.1923076923076923
Mr. Bumble,Oliver Twist,0.1481481481481481,-0.2037037037037037
Mr. Bumble,The Gentleman In The White Waistcoat,0.0,0.0
Mr. Bumble,The Magistrate With Spectacles,-0.0166666666666666,0.1666666666666666
Mr. Bumble,The Magistrate With The Newspaper,0.0,0.0
Mr. Chitling,Fagin,-0.0236486486486486,0.0699999999999999
Mr. Chitling,Kags,0.0,-0.0441176470588235
Mr. Chitling,Toby Crackit,-0.005,-0.0476190476190476
Mr. Duff,Mr. Blathers,0.0,-0.0308880308880308
Mr. E. W. B. Childers,Josiah Bounderby,-0.0208333333333333,0.0181818181818181
Mr. E. W. B. Childers,Master Kidderminster,0.0,0.0875
Mr. E. W. B. Childers,Thomas Gradgrind,0.0101010101010101,0.0241935483870967
Mr. Fang,Mr. Brownlow,-0.016260162601626,-0.0342105263157894
Mr. Fang,The Book-stall Keeper,0.1299999999999999,-0.01875
Mr. Fang,The Officer,-0.0125,0.0181818181818181
Mr. Gamfield,Mr. Limbkins,0.0538461538461538,-0.0476190476190476
Mr. Gamfield,The Magistrate With Spectacles,0.0,0.0
Mr. Giles,Mr. Blathers,0.0799999999999999,-0.0625
Mr. Giles,Mr. Brittles,0.0606060606060606,0.0129310344827586
Mr. Giles,Mr. Losberne,0.1222222222222222,0.0092165898617511
Mr. Giles,Mrs. Maylie,-0.074074074074074,-0.1666666666666666
Mr. Giles,Rose Maylie,0.0,-0.1333333333333333
Mr. Giles,The Tinker,0.0476190476190476,-0.0833333333333333
Mr. Grimwig,Mr. Brownlow,0.0282965478211658,0.0636777128005198
Mr. Grimwig,Mr. Bumble,0.0,-0.111111111111111
Mr. James Harthouse,Cecilia Jupe,-0.0009157509157509,0.0095588235294117
Mr. James Harthouse,Josiah Bounderby,0.0115718418514947,0.0560109289617486
Mr. James Harthouse,Louisa Bounderby,0.0429936305732484,0.0426093514328808
Mr. James Harthouse,Mrs. Sparsit,0.0343642611683848,-0.0113960113960113
